	t-SNE Component 1	t-SNE Component 2	Label
4021	-12.654674	-12.267444	Large
4022	-13.407516	-14.817546	Large
4023	-23.64294	-13.243265	Large
4024	-4.0368633	-14.185684	Large
4025	-8.541429	-13.893719	Large
4026	-1.3821181	-13.502245	Large
4027	-8.789262	-13.883534	Large
4028	-10.391739	-13.6410675	Large
4029	-25.030624	-14.887635	Large
4030	-7.945771	-10.536953	Large
4031	-3.2822976	-13.283061	Large
4032	-10.846843	-14.465971	Large
4033	-6.3025703	-9.952256	Large
4034	-14.116456	-15.380581	Large
4035	-14.0631075	-9.905947	Large
4036	-13.044484	-4.3841386	Large
4037	-6.2465973	-9.829331	Large
4038	-32.312412	-13.882445	Large
4039	-3.9099376	-12.117488	Large
4040	-10.103987	-9.203591	Large
4041	-11.268588	-7.683674	Large
4042	-15.169233	-15.316777	Large
4043	-18.477606	-14.362451	Large
4044	-33.37204	-12.740671	Large
4045	-30.00266	-13.004891	Large
4046	-21.650486	-15.287105	Large
4047	-15.442492	-10.831156	Large
4048	1.7053119	-0.15744321	Large
4049	-23.437288	-10.24412	Large
4050	-23.102356	-11.276417	Large
4051	-7.0802355	-10.250493	Large
4052	-1.1100906	-13.197904	Large
4053	-14.966075	-15.375799	Large
4054	-1.1326566	-12.655229	Large
4055	-19.935575	-15.584364	Large
4056	-9.416147	-14.969161	Large
4057	-11.961781	-5.0250654	Large
4058	-21.93031	-13.290554	Large
4059	-6.8741455	-13.89106	Large
4060	-34.208786	-10.158623	Large
4061	-11.442399	-1.5717094	Large
4062	-31.968561	-12.389114	Large
4063	-30.87853	-14.576184	Large
4064	-39.13252	-10.132436	Large
4065	-17.844765	-16.668709	Large
4066	-13.237661	-14.226329	Large
4067	-8.143841	-13.988181	Large
4068	-13.28059	-15.922735	Large
4069	-21.193699	-13.408718	Large
4070	-7.391685	-13.151773	Large
4071	-12.560786	-9.212554	Large
4072	-7.897332	-14.091676	Large
4073	-41.773064	-9.518063	Large
4074	-29.791649	-13.09538	Large
4075	-19.097301	-16.252249	Large
4076	-10.075304	-8.07284	Large
4077	-29.15139	-7.8283043	Large
4078	-33.942444	-11.299527	Large
4079	-31.553358	-11.016096	Large
4080	-23.266232	-13.30122	Large
4081	-23.832788	-12.737663	Large
4082	-22.512377	-15.07745	Large
4083	-25.581013	-13.778256	Large
4084	-19.326584	-15.576299	Large
4085	-15.096198	-14.442212	Large
4086	-34.773846	-10.200072	Large
4087	-22.900517	-12.500583	Large
4088	-12.609597	-14.815125	Large
4089	-4.672748	-13.742555	Large
4090	-28.548508	-13.576216	Large
4091	-38.602722	-11.129377	Large
4092	-5.7182674	-12.396657	Large
4093	-5.231462	-10.757881	Large
4094	-7.560892	-8.745283	Large
4095	-2.5676856	-12.208493	Large
4096	-3.873724	-11.383074	Large
4097	-17.612583	-12.788481	Large
4098	-44.581844	-6.4428296	Large
4099	-12.584077	-12.510713	Large
4100	-13.522032	-13.460099	Large
4101	-6.896609	-9.157292	Large
4102	-35.138916	-10.691795	Large
4103	-5.5169926	-10.07861	Large
4104	-7.2641625	-10.606908	Large
4105	-12.502747	-14.515072	Large
4106	-2.9790487	-12.71339	Large
4107	-9.269966	-9.885324	Large
4108	-6.611315	-9.244819	Large
4109	-9.501239	-8.650238	Large
4110	-8.478998	-7.792717	Large
4111	-6.413219	-10.18311	Large
4112	-11.30617	-5.7843103	Large
4113	-22.193733	-10.474916	Large
4114	-28.077553	-12.964835	Large
4115	-7.4774113	-8.731884	Large
4116	-0.78020024	-13.007366	Large
4117	-4.8698673	-11.35181	Large
4118	-9.952574	-6.6416926	Large
4119	-8.864045	-7.5558205	Large
4120	-2.920312	-12.766954	Large
4121	-13.275829	-3.612662	Large
4122	-28.266117	-12.363992	Large
4123	-5.3148074	-10.559108	Large
4124	-9.869016	-7.775755	Large
4125	-12.641572	-8.147428	Large
4126	-15.969208	-12.91499	Large
4127	-31.759075	-12.748867	Large
4128	-30.326904	-14.002084	Large
4129	-13.437127	-7.3908854	Large
4130	3.4246569	-4.861766	Large
4131	-32.00389	-12.71592	Large
4132	-5.4673624	-14.633396	Large
4133	-20.748177	-15.9047	Large
4134	-34.39208	-10.718537	Large
4135	-11.152299	-5.7402635	Large
4136	-5.471323	-10.322807	Large
4137	-5.053328	-12.818493	Large
4138	-29.591364	-9.522905	Large
4139	-3.7432027	-12.380334	Large
4140	-12.888272	-10.702035	Large
4141	2.066138	-7.9177356	Large
4142	-5.108798	-15.346727	Large
4143	-19.82821	-14.469046	Large
4144	3.83923	-3.1237261	Large
4145	-25.099749	-9.144153	Large
4146	-28.597029	-13.01223	Large
4147	-14.391072	-16.352484	Large
4148	-37.68191	-9.683951	Large
4149	-24.223318	-15.960375	Large
4150	-27.08794	-11.966595	Large
4151	-43.24674	-7.7408686	Large
4152	-15.875015	-13.444684	Large
4153	-33.611794	-10.769126	Large
4154	-13.2752	-15.978171	Large
4155	-17.970184	-16.974686	Large
4156	-14.939698	-12.867232	Large
4157	-23.378202	-10.054597	Large
4158	-9.503344	-15.246196	Large
4159	-1.9417316	-13.693596	Large
4160	-41.943874	-8.021047	Large
4161	-13.5376425	-4.8185043	Large
4162	-35.89011	-12.730741	Large
4163	-2.5551565	-13.137689	Large
4164	-16.15636	-15.877148	Large
4165	-8.558093	-12.460533	Large
4166	-15.78411	-11.2835	Large
4167	-2.3231156	-14.038694	Large
4168	-15.227741	-14.37572	Large
4169	-8.62333	-11.375118	Large
4170	-18.845417	-16.791918	Large
4171	-2.6787198	-12.613968	Large
4172	-1.5785582	-13.396443	Large
4173	-17.403376	-16.494333	Large
4174	-36.788452	-11.475531	Large
4175	-21.389091	-15.412445	Large
4176	-10.624776	-8.803208	Large
4177	-5.229048	-13.801572	Large
4178	-43.032005	-8.051622	Large
4179	-24.227898	-13.740263	Large
4180	-13.168531	-2.4259105	Large
4181	-5.658061	-14.769381	Large
4182	-14.333395	-13.604769	Large
4183	-6.5934343	-14.702753	Large
4184	-37.968517	-11.905452	Large
4185	-25.789433	-13.215727	Large
4186	-23.759064	-14.886829	Large
4187	-18.993044	-13.445253	Large
4188	-35.110046	-12.896481	Large
4189	-33.189476	-14.141347	Large
4190	-45.00248	-7.8345766	Large
4191	-9.267673	-15.033074	Large
4192	3.0162354	-3.1330764	Large
4193	-40.133026	-8.948751	Large
4194	-34.866	-11.778801	Large
4195	-27.442368	-13.089823	Large
4196	-28.63166	-14.126509	Large
4197	-19.135166	-12.385051	Large
4198	-42.82424	-8.366316	Large
4199	-25.695976	-12.083068	Large
4200	-20.654818	-12.380617	Large
4201	-16.073038	-10.973189	Large
4202	-11.818849	-10.490096	Large
4203	-13.279564	-9.207277	Large
4204	-32.143147	-9.921508	Large
4205	-26.838799	-10.6725855	Large
4206	-29.717407	-14.065957	Large
4207	-18.98209	-8.966744	Large
4208	-16.523548	-10.257396	Large
4209	-21.397385	-11.898336	Large
4210	-20.66896	-17.076828	Large
4211	-7.616374	-8.107206	Large
4212	-17.14727	-17.280184	Large
4213	-34.564854	-11.696052	Large
4214	-27.112915	-11.666142	Large
4215	-12.813972	-14.587521	Large
4216	-14.403778	-15.918569	Large
4217	-12.270041	-13.397019	Large
4218	-15.454424	-15.945663	Large
4219	-29.428585	-12.172167	Large
4220	-46.434082	-5.2423058	Large
4221	-31.216463	-12.680951	Large
4222	-9.140386	-7.869286	Large
4223	-27.49414	-15.052762	Large
4224	-4.724044	-11.335866	Large
4225	-16.914532	-10.73784	Large
4226	-15.984389	-11.751745	Large
4227	-15.618267	-12.358232	Large
4228	-17.619001	-16.161709	Large
4229	-28.703064	-9.140696	Large
4230	-25.090698	-8.634154	Large
4231	-17.1381	-6.4647603	Large
4232	-7.196428	-9.808632	Large
4233	-16.781202	-9.013259	Large
4234	-3.6075869	-13.632768	Large
4235	-26.429512	-9.919247	Large
4236	-7.6865563	-9.028881	Large
4237	-11.968491	-10.025608	Large
4238	-3.2879212	-13.657915	Large
4239	-14.950577	-13.484182	Large
4240	-31.438595	-6.0614605	Large
4241	-13.9311695	-12.59339	Large
4242	-35.352688	-12.822506	Large
4243	-23.815178	-12.0418415	Large
4244	-47.997185	-3.9890485	Large
4245	-31.34895	-13.993859	Large
4246	-16.883852	-14.6971035	Large
4247	-13.253005	-10.205091	Large
4248	-23.874367	-11.68422	Large
4249	-6.4776263	-12.533936	Large
4250	-12.8205595	-11.384698	Large
4251	-39.134357	-10.178162	Large
4252	-31.095182	-8.409827	Large
4253	-35.123936	-10.671775	Large
4254	-14.867601	-10.76855	Large
4255	-10.178031	-13.202964	Large
4256	-18.641912	-12.2930355	Large
4257	-13.691564	-12.607768	Large
4258	-4.170148	-13.705426	Large
4259	-27.325983	-13.388282	Large
4260	-18.380424	-13.618856	Large
4261	-7.841887	-15.698861	Large
4262	-15.452038	-7.980802	Large
4263	-6.5630627	-9.7211075	Large
4264	-16.877546	-13.582605	Large
4265	-15.307467	-15.807644	Large
4266	-13.808726	-11.443119	Large
4267	-23.228706	-14.799672	Large
4268	-26.792082	-15.834307	Large
4269	-7.347721	-12.648048	Large
4270	-15.153587	-16.005981	Large
4271	-15.081159	-5.959231	Large
4272	-16.298298	-14.33198	Large
4273	-16.083511	-12.554465	Large
4274	-16.741714	-16.332548	Large
4275	-29.030977	-10.280816	Large
4276	-42.39414	-9.171627	Large
4277	-15.958805	-8.199115	Large
4278	-35.455647	-6.717524	Large
4279	-4.72719	-11.936689	Large
4280	-16.643024	-16.559816	Large
4281	-15.672691	-13.619884	Large
4282	-33.1393	-7.369287	Large
4283	-19.443129	-17.273384	Large
4284	-30.283262	-9.757717	Large
4285	-17.897919	-6.4264607	Large
4286	-33.2344	-8.243157	Large
4287	-30.87585	-9.6767845	Large
4288	-43.88658	-6.1722593	Large
4289	-10.602168	-13.928126	Large
4290	-23.315804	-10.398875	Large
4291	-23.307774	-9.635573	Large
4292	-27.392338	-12.434403	Large
4293	-22.391329	-12.465453	Large
4294	-29.6828	-12.228369	Large
4295	-13.685676	-13.834865	Large
4296	-33.15598	-15.066218	Large
4297	-30.972456	-13.717894	Large
4298	-25.35598	-11.420943	Large
4299	-22.036373	-11.563817	Large
4300	-13.641996	-11.201475	Large
4301	-19.732536	-15.048356	Large
4302	-13.218962	-14.1912775	Large
4303	-23.79217	-10.429967	Large
4304	-30.2061	-6.880733	Large
4305	-34.502697	-7.5455723	Large
4306	-42.20736	-7.1965685	Large
4307	-36.173485	-7.253224	Large
4308	-29.030218	-9.084014	Large
4309	2.6245506	-4.034607	Large
4310	-29.108973	-8.460023	Large
4311	-9.673424	-8.544714	Large
4312	-11.097625	-12.134779	Large
4313	-9.194823	-11.084736	Large
4314	-7.8074536	-5.659203	Large
4315	3.2033591	-4.997595	Large
4316	-12.3768015	-7.09107	Large
4317	-8.822827	-12.036204	Large
4318	-24.188831	-9.070813	Large
4319	-16.240559	-10.63628	Large
4320	-17.253994	-11.198641	Large
4321	-16.005259	-12.611329	Large
4322	-15.033836	-11.272319	Large
4323	-9.752566	-8.314978	Large
4324	-21.482676	-14.289066	Large
4325	-9.385896	-13.81721	Large
4326	1.8707407	-2.3702383	Large
4327	-21.617496	-12.544993	Large
4328	-17.76836	-13.255877	Large
4329	-12.51231	-4.8895717	Large
4330	-24.39438	-12.384057	Large
4331	-17.851933	-12.090756	Large
4332	-33.684677	-8.646261	Large
4333	-8.391679	-15.131172	Large
4334	-4.3462777	-13.339892	Large
4335	-32.641186	-12.984398	Large
4336	-32.08291	-13.346432	Large
4337	-10.411855	-12.50151	Large
4338	-19.482351	-10.724008	Large
4339	-17.184097	-8.036791	Large
4340	-11.134711	-6.458675	Large
4341	-39.904076	-10.503386	Large
4342	-7.8459477	-9.60757	Large
4343	-5.044082	-12.875957	Large
4344	-11.794248	-13.142527	Large
4345	-7.3790298	-10.613329	Large
4346	-11.169818	-14.048716	Large
4347	-6.4276824	-12.251284	Large
4348	-18.255768	-14.057042	Large
4349	-16.683357	-14.424473	Large
4350	-11.24139	-15.516405	Large
4351	-27.882858	-12.297873	Large
4352	-9.769517	-13.233309	Large
4353	-10.71699	-12.961625	Large
4354	-10.623019	-6.472096	Large
4355	-32.77087	-11.448665	Large
4356	-4.228287	-12.692158	Large
4357	-18.62171	-17.004278	Large
4358	-24.982378	-10.850036	Large
4359	-6.3006887	-12.727402	Large
4360	-6.8550396	-10.196818	Large
4361	-31.59482	-9.34582	Large
4362	-44.39052	-5.961898	Large
4363	-46.214478	-5.051838	Large
4364	-27.23994	-12.724558	Large
4365	-3.9774451	-13.085226	Large
4366	-30.879087	-14.139794	Large
4367	-7.740201	-12.780992	Large
4368	-36.503876	-10.930549	Large
4369	-7.705201	-13.773133	Large
4370	-1.6229656	-13.820316	Large
4371	-15.228865	-7.201724	Large
4372	-28.735592	-8.468345	Large
4373	-7.1703005	-9.099894	Large
4374	-30.11294	-13.611856	Large
4375	-27.716108	-14.787843	Large
4376	-12.179619	-12.672164	Large
4377	-6.4755983	-9.217656	Large
4378	-10.5739155	-14.2277355	Large
4379	-12.331955	-10.439116	Large
4380	-5.8362737	-15.585841	Large
4381	-14.011218	-12.398101	Large
4382	-20.837856	-13.354425	Large
4383	-1.6824052	-13.94104	Large
4384	-30.07883	-8.724316	Large
4385	-39.337315	-9.928291	Large
4386	-10.784149	-9.767458	Large
4387	-16.752672	-4.9753633	Large
4388	-31.096523	-7.8081746	Large
4389	-35.46881	-7.2017293	Large
4390	-32.62114	-8.087652	Large
4391	-7.7031274	-14.292299	Large
4392	-13.027432	-12.331008	Large
4393	-18.172985	-12.424358	Large
4394	-30.142761	-12.793472	Large
4395	-32.435783	-14.5154085	Large
4396	-14.643583	-11.995265	Large
4397	-9.644541	-10.120846	Large
4398	-13.80406	-7.35155	Large
4399	-13.304168	-6.93799	Large
4400	-5.1651635	-10.147085	Large
4401	2.4262319	-1.1504444	Large
4402	-19.633041	-8.681997	Large
4403	-21.527304	-14.52785	Large
4404	-26.616404	-9.038895	Large
4405	-30.161442	-12.20024	Large
4406	-27.513308	-13.1433115	Large
4407	-24.536789	-9.849447	Large
4408	-5.0126643	-12.940176	Large
4409	-37.976326	-9.752369	Large
4410	-26.418423	-11.449263	Large
4411	-26.637403	-11.231407	Large
4412	-11.936495	-2.976257	Large
4413	-12.82813	-11.140483	Large
4414	-42.60682	-8.943659	Large
4415	-35.935287	-11.408271	Large
4416	-19.979607	-12.0808115	Large
4417	-7.0044246	-6.876387	Large
4418	-27.517223	-15.7233925	Large
4419	-20.079525	-11.685363	Large
4420	-12.416581	-4.627766	Large
4421	-11.534575	-11.582224	Large
4422	-40.607307	-8.302887	Large
4423	-10.933473	-13.231011	Large
4424	-28.329153	-12.25881	Large
4425	-17.746374	-14.94229	Large
4426	-13.370312	-12.798402	Large
4427	-11.361312	-13.508881	Large
4428	3.2790308	-4.887717	Large
4429	2.424796	1.0511708	Large
4430	2.622767	-5.1450405	Large
4431	2.9862196	-1.420124	Large
4432	2.8538194	-3.6391716	Large
4433	3.329894	-4.0755405	Large
4434	1.4084551	-7.690481	Large
4435	2.7021322	0.6698696	Large
4436	4.1034484	-3.5513906	Large
4437	3.4518533	-4.7666664	Large
4438	2.930006	-4.523178	Large
4439	2.0646544	-5.3667626	Large
4440	2.9950988	-0.9985754	Large
4441	3.4734914	-2.9474225	Large
4442	2.9690661	-5.079937	Large
4443	3.1108487	-5.4557333	Large
4444	3.2346694	-3.9707816	Large
4445	0.86444867	-10.031746	Large
4446	3.710702	-0.9738599	Large
4447	3.0111697	-4.5952325	Large
4448	3.2606738	-3.5571344	Large
4449	3.5364919	-1.5065738	Large
4450	6.6532645	6.032377	Large
4451	6.8784857	5.240022	Large
4452	2.147013	1.4949918	Large
4453	4.124963	-0.095423125	Large
4454	2.692502	2.2134368	Large
4455	6.9918427	6.2745457	Large
4456	6.4704247	6.5211296	Large
4457	6.350567	6.349429	Large
4458	6.484879	6.7963877	Large
4459	-25.444489	-5.9379134	Large
4460	1.6841071	0.95241874	Large
4461	3.1503346	-4.6022673	Large
4462	4.3089013	1.7951843	Large
4463	3.7380273	-2.50464	Large
4464	6.776225	5.3413453	Large
4465	6.08138	5.3234577	Large
4466	2.5539808	-3.6162012	Large
4467	3.2535667	-1.6132311	Large
4468	1.3683088	-4.8535547	Large
4469	3.6702769	-0.27982143	Large
4470	4.017591	1.5670065	Large
4471	2.62615	-4.340211	Large
4472	3.320571	-0.4951028	Large
4473	3.0843308	-6.819932	Large
4474	-25.570433	-11.128844	Large
4475	-16.417582	-10.573721	Large
4476	-23.127022	-10.889171	Large
4477	-27.76272	-10.521058	Large
4478	-27.7179	-11.40795	Large
4479	-24.183842	-15.263594	Large
4480	-5.5356274	-14.131892	Large
4481	-9.233461	-15.128435	Large
4482	-33.898495	-10.2196865	Large
4483	-19.029762	-11.553419	Large
4484	-23.365604	-15.636908	Large
4485	-41.467915	-9.161302	Large
4486	-28.590866	-5.9859385	Large
4487	-31.694296	-5.8200765	Large
4488	-32.041252	-6.15745	Large
4489	-28.510225	-6.0578923	Large
4490	-26.33265	-6.013831	Large
4491	-32.0887	-5.8795753	Large
4492	-33.523468	-5.8443985	Large
4493	-32.696835	-5.939495	Large
4494	-31.767181	-5.7689357	Large
4495	-30.898983	-7.0419593	Large
4496	-34.656742	-8.877887	Large
4497	-30.319786	-9.137656	Large
4498	-32.576023	-6.297593	Large
4499	-11.862023	-7.496869	Large
4500	-25.175037	-11.462675	Large
4501	-32.47145	-7.6776233	Large
4502	-40.6541	-5.185713	Large
4503	-27.626318	-6.7124968	Large
4504	-34.937325	-8.412848	Large
4505	-12.999817	-3.3051193	Large
4506	-13.164196	-2.6596096	Large
4507	-31.93526	-7.4141917	Large
4508	-31.737328	-7.789372	Large
4509	-26.990679	-7.9741063	Large
4510	-17.282743	-6.612702	Large
4511	-5.8494067	-11.691301	Large
4512	-9.398101	-8.403535	Large
4513	-11.86654	-5.4926624	Large
4514	-13.125887	-2.0193279	Large
4515	-3.2870576	-11.74376	Large
4516	5.810874	15.427081	Large
4517	-5.280237	-11.680153	Large
4518	-10.651029	-9.643355	Large
4519	-4.8099	-14.280251	Large
4520	-13.571762	-1.8358558	Large
4521	-12.464042	-4.024531	Large
4522	-9.998737	-12.186457	Large
4523	-13.735646	-8.072991	Large
4524	-21.407112	-13.097521	Large
4525	-19.30643	-15.716457	Large
4526	-14.141547	-7.883351	Large
4527	-13.032231	-16.133053	Large
4528	-7.185578	-13.235449	Large
4529	-29.482216	-8.65996	Large
4530	-7.273261	-14.034904	Large
4531	-17.70701	-7.318562	Large
4532	-20.995996	-12.829374	Large
4533	-26.735716	-15.263833	Large
4534	1.0891383	-7.890026	Large
4535	-32.81971	-10.433468	Large
4536	-16.006325	-9.960388	Large
4537	-34.978172	-8.792113	Large
4538	-26.266056	-6.5649834	Large
4539	-26.632454	-7.0391755	Large
4540	-14.670081	-2.7172801	Large
4541	-33.768	-6.9880013	Large
4542	-32.026577	-6.439139	Large
4543	5.935763	-0.8417855	Large
4544	-29.051569	-6.2368493	Large
4545	-43.939495	-5.0249023	Large
4546	-37.3044	-7.4524856	Large
4547	-30.958853	-6.081605	Large
4548	-34.08966	-5.3676453	Large
4549	-47.010334	-3.1087012	Large
4550	-45.284733	-4.212483	Large
4551	-40.202053	-5.5068245	Large
4552	-31.506458	-10.161225	Large
4553	-31.355532	-6.404206	Large
4554	-42.62142	-4.531747	Large
4555	-32.60069	-6.490636	Large
4556	-42.54161	-5.0545006	Large
4557	-34.88513	-5.5302997	Large
4558	-31.777597	-5.715701	Large
4559	1.6701247	0.8392241	Large
4560	-34.148987	-7.5258203	Large
4561	-42.75138	-4.39273	Large
4562	-35.17013	-6.637626	Large
4563	-43.75547	-3.670861	Large
4564	-31.10798	-7.1146054	Large
4565	-41.42822	-6.043319	Large
4566	-28.868685	-7.0639915	Large
4567	-28.889406	-7.5460315	Large
4568	-36.81091	-6.664886	Large
4569	-28.584534	-9.017141	Large
4570	-42.31892	-5.3798366	Large
4571	-34.173893	-8.536512	Large
4572	-31.464342	-5.9370756	Large
4573	0.40754527	-1.2836608	Large
4574	-34.370815	-5.51136	Large
4575	-46.370068	-4.276535	Large
4576	-41.766853	-5.7873826	Large
4577	-46.993294	-3.400777	Large
4578	-29.404678	-6.6854286	Large
4579	-31.20424	-5.7555876	Large
4580	5.8222413	1.6790076	Large
4581	1.515505	-0.6318293	Large
4582	2.6485996	-1.2905507	Large
4583	-35.531513	-8.069786	Large
4584	-33.98517	-7.6367006	Large
4585	-22.368708	-11.369951	Large
4586	-23.62062	-13.738683	Large
4587	-26.015368	-10.563536	Large
4588	-12.655077	-4.3292537	Large
4589	-18.626703	-7.646828	Large
4590	-25.650091	-9.580168	Large
4591	-18.556112	-8.164168	Large
4592	-4.783567	-12.441989	Large
4593	-26.045137	-8.949804	Large
4594	-30.55748	-8.5608	Large
4595	-14.7865505	-10.051429	Large
4596	-33.897278	-5.752659	Large
4597	-36.16245	-7.2588863	Large
4598	-24.159092	-10.070842	Large
4599	-31.8788	-6.303336	Large
4600	-32.970863	-5.9742026	Large
4601	-40.419056	-5.5031815	Large
4602	-31.689034	-6.737424	Large
4603	-39.81772	-5.4522233	Large
4604	-44.09024	-4.340536	Large
4605	-35.39027	-10.570573	Large
4606	-34.535236	-6.180154	Large
4607	-46.925667	-3.5345066	Large
4608	-14.528839	-11.550448	Large
4609	-22.44857	-12.062962	Large
4610	-18.976086	-15.406812	Large
4611	-19.886147	-12.087352	Large
4612	-14.509627	-4.899327	Large
4613	-24.988655	-7.475753	Large
4614	-20.186008	-10.174239	Large
4615	-24.204205	-9.343497	Large
4616	-20.295795	-10.137541	Large
4617	-17.84106	-13.832574	Large
4618	-25.236607	-8.201333	Large
4619	-6.595783	-14.97533	Large
4620	-22.119411	-9.67994	Large
4621	-13.8690195	-11.065665	Large
4622	-17.99814	-8.178742	Large
4623	-14.00657	-10.2974825	Large
4624	-14.620462	-12.360447	Large
4625	1.1086587	-8.949161	Large
4626	-31.951221	-9.071259	Large
4627	-26.377886	-9.782417	Large
4628	-28.788673	-12.5597925	Large
4629	-30.058834	-8.688486	Large
4630	-8.257375	-12.608315	Large
4631	-8.127151	-11.783083	Large
4632	-13.038047	-10.77454	Large
4633	-7.6491647	-13.10218	Large
4634	-1.600397	-14.055923	Large
4635	-1.8489096	-13.008218	Large
4636	-14.943066	-11.764663	Large
4637	-13.24076	-13.895362	Large
4638	-14.6867	-13.355281	Large
4639	-23.771517	-11.23597	Large
4640	-2.61983	-13.865763	Large
4641	5.3871393	12.882089	Large
4642	-24.74625	-15.037531	Large
4643	-8.959466	-16.008207	Large
4644	-8.4987335	-14.904535	Large
4645	-30.518867	-9.353762	Large
4646	-14.397227	-6.9831085	Large
4647	-13.879276	-6.638749	Large
4648	-15.037061	-11.551937	Large
4649	-5.558515	-13.4562025	Large
4650	-6.8049498	-9.371761	Large
4651	-7.353566	-11.596882	Large
4652	-10.055324	-8.542105	Large
4653	-1.9494213	-12.458241	Large
4654	-27.742807	-12.796418	Large
4655	-14.157838	-16.144289	Large
4656	-11.498205	-14.070907	Large
4657	-40.167236	-9.4693575	Large
4658	-1.73844	-13.2610855	Large
4659	-18.641165	-10.385228	Large
4660	-13.454651	-6.844796	Large
4661	-42.504845	-8.20377	Large
4662	-9.352494	-7.8365264	Large
4663	-3.4338775	-11.76427	Large
4664	-34.44598	-11.429124	Large
4665	-5.5866594	-13.486589	Large
4666	-5.636541	-12.674172	Large
4667	-10.8267765	-12.826397	Large
4668	-42.83217	-8.020993	Large
4669	-11.684183	-14.804006	Large
4670	-11.497991	-9.084184	Large
4671	-8.046563	-13.135108	Large
4672	-11.864355	-16.157284	Large
4673	-23.910667	-13.7683525	Large
4674	-2.4585152	-13.468782	Large
4675	-25.804045	-8.344748	Large
4676	-28.690739	-14.232192	Large
4677	-25.204842	-9.719132	Large
4678	-46.621265	-6.0163608	Large
4679	-23.765688	-9.906306	Large
4680	1.9717044	-0.26990667	Large
4681	-14.163019	-16.01949	Large
4682	-7.174389	-14.038415	Large
4683	-15.089954	-4.5492067	Large
4684	-11.958115	-16.037674	Large
4685	6.538714	16.088072	Large
4686	2.1837995	-5.4660616	Large
4687	-22.570822	-10.144548	Large
4688	-25.91163	-15.485921	Large
4689	-23.040913	-14.343259	Large
4690	-17.8125	-5.842899	Large
4691	-4.300229	-11.343057	Large
4692	-9.854914	-10.251518	Large
4693	-15.104834	-13.365026	Large
4694	-20.35092	-16.620495	Large
4695	-20.604427	-12.164151	Large
4696	-12.904843	-3.6939962	Large
4697	-7.6728	-12.141742	Large
4698	-8.299866	-10.244514	Large
4699	-27.0031	-11.861911	Large
4700	-14.853526	-11.015088	Large
4701	-20.733206	-16.557707	Large
4702	-17.215813	-12.84133	Large
4703	-6.561958	-14.35039	Large
4704	-7.9848404	-11.25321	Large
4705	-12.121825	-5.146938	Large
4706	-10.943565	-8.906932	Large
4707	-10.516946	-6.410247	Large
4708	-46.381966	-6.4170556	Large
4709	-34.678864	-11.040502	Large
4710	-10.189155	-14.400481	Large
4711	-13.621202	-10.270068	Large
4712	-1.5474331	-13.797918	Large
4713	-7.257715	-10.233272	Large
4714	-1.0744867	-13.557796	Large
4715	-7.1120243	-8.815148	Large
4716	-4.6959634	-13.119925	Large
4717	-2.2591407	-12.862836	Large
4718	-34.59	-12.409127	Large
4719	-42.780315	-7.8913164	Large
4720	-39.66176	-10.82683	Large
4721	-8.663439	-8.032814	Large
4722	-7.7129507	-13.706109	Large
4723	-43.41631	-7.323348	Large
4724	-5.697287	-12.901827	Large
4725	-6.8836737	-11.11687	Large
4726	-33.888554	-13.071902	Large
4727	-18.338854	-10.793854	Large
4728	-2.278219	-12.947007	Large
4729	-18.265556	-5.8638606	Large
4730	-18.742008	-11.351146	Large
4731	-34.22423	-10.939728	Large
4732	-9.601824	-13.363917	Large
4733	-32.536674	-13.050614	Large
4734	-3.6428075	-14.306763	Large
4735	-25.124804	-14.09911	Large
4736	-21.228315	-14.840157	Large
4737	-32.999847	-10.673166	Large
4738	-20.488613	-9.961086	Large
4739	-24.742197	-14.35977	Large
4740	-15.322827	-14.730678	Large
4741	-7.3076835	-13.20076	Large
4742	-10.074657	-16.41553	Large
4743	-15.60662	-13.015388	Large
4744	3.570941	-3.2733476	Large
4745	-10.27492	-7.5768366	Large
4746	-6.8502264	-11.541928	Large
4747	-8.634998	-9.956711	Large
4748	-30.836416	-15.133472	Large
4749	-9.564749	-16.063484	Large
4750	-11.354148	-5.8912477	Large
4751	-17.047657	-9.539445	Large
4752	-12.851228	-14.072671	Large
4753	-18.39527	-14.991143	Large
4754	-4.0326552	-13.57462	Large
4755	-21.35737	-16.716	Large
4756	-8.811863	-8.276325	Large
4757	-17.369366	-14.488467	Large
4758	-29.42155	-12.958464	Large
4759	-12.147988	-9.45965	Large
4760	-45.179607	-7.9480066	Large
4761	-15.6001835	-10.655844	Large
4762	-14.639677	-5.2970176	Large
4763	0.6905255	-1.4444963	Large
4764	-24.460789	-9.492707	Large
4765	-31.301687	-14.574716	Large
4766	-25.359798	-15.908112	Large
4767	-10.859291	-14.033319	Large
4768	-17.39743	-8.551795	Large
4769	-20.82582	-13.944934	Large
4770	-24.318552	-15.214253	Large
4771	-17.049856	-13.493831	Large
4772	-22.55316	-13.899134	Large
4773	-21.02408	-13.968596	Large
4774	-24.834055	-15.940109	Large
4775	-24.745052	-14.17225	Large
4776	-24.857231	-14.589344	Large
4777	-22.26242	-15.789855	Large
4778	-19.251411	-16.109674	Large
4779	-17.054308	-16.359896	Large
4780	-48.243217	-4.466289	Large
4781	-12.005816	-12.399509	Large
4782	-13.120393	-16.681433	Large
4783	-37.281197	-12.805787	Large
4784	-38.387085	-12.058967	Large
4785	-33.76022	-13.7618065	Large
