	UMAP Component 1	UMAP Component 2	Label
6232	11.35197	17.245014	Large
6233	8.540308	16.682735	Large
6234	13.982739	9.0690775	Large
6235	15.335407	9.547005	Large
6236	16.18299	6.3596067	Large
6237	15.910276	2.2940505	Large
6238	15.607636	10.923537	Large
6239	8.943861	4.3025627	Large
6240	12.335339	1.9573163	Large
6241	12.5047655	1.9760013	Large
6242	14.561409	-1.1353834	Large
6243	16.886435	4.2264185	Large
6244	15.261511	-3.4641263	Large
6245	18.447495	9.717437	Large
6246	17.965883	4.7481194	Large
6247	14.584603	-0.015419846	Large
6248	14.951374	-1.1632916	Large
6249	12.861162	11.54197	Large
6250	15.174541	10.99902	Large
6251	14.691475	8.085688	Large
6252	14.127826	15.875818	Large
6253	15.861303	4.0364814	Large
6254	9.454114	17.436806	Large
6255	13.0039835	17.218971	Large
6256	13.858117	5.1589346	Large
6257	18.575472	9.916065	Large
6258	18.256935	8.650571	Large
6259	14.541237	8.412592	Large
6260	16.298712	10.409099	Large
6261	12.027149	15.480757	Large
6262	17.822964	8.693057	Large
6263	11.43491	4.1704473	Large
6264	-1.1079345	-0.39036447	Large
6265	16.199429	-0.97463113	Large
6266	13.587336	9.324985	Large
6267	15.993572	7.8059645	Large
6268	18.050497	8.25648	Large
6269	15.397857	12.287725	Large
6270	15.285068	15.525968	Large
6271	17.834692	6.212246	Large
6272	18.204578	10.005224	Large
6273	17.34244	12.760409	Large
6274	13.40936	16.464268	Large
6275	14.981762	16.155552	Large
6276	14.162399	16.850946	Large
6277	17.218563	3.9746244	Large
6278	11.271746	17.39308	Large
6279	13.302912	17.273443	Large
6280	18.334318	5.7028313	Large
6281	15.810058	7.0212593	Large
6282	17.378592	9.0327635	Large
6283	16.254961	-2.9223082	Large
6284	13.5208235	2.3945463	Large
6285	16.840677	2.5856535	Large
6286	15.346303	1.6829373	Large
6287	14.504579	-0.52106065	Large
6288	6.491892	5.071587	Large
6289	11.532822	3.8625548	Large
6290	13.124941	2.1536646	Large
6291	10.839584	5.4394193	Large
6292	18.11105	10.225375	Large
6293	15.229578	15.937003	Large
6294	15.760241	13.718065	Large
6295	14.017976	16.807198	Large
6296	8.406628	4.763656	Large
6297	11.763827	6.148916	Large
6298	16.037287	11.662046	Large
6299	13.276707	16.956215	Large
6300	12.872806	11.387696	Large
6301	12.943519	17.462612	Large
6302	15.885189	7.267621	Large
6303	17.175947	-0.9852013	Large
6304	16.414509	2.7007084	Large
6305	12.321802	2.6938345	Large
6306	16.22658	12.012436	Large
6307	-1.0293905	-0.24073723	Large
6308	8.960452	17.353333	Large
6309	12.676438	0.49258414	Large
6310	13.512841	7.9736013	Large
6311	16.477243	11.50164	Large
6312	16.10153	-0.858166	Large
6313	17.60407	2.7504346	Large
6314	13.825338	2.5941985	Large
6315	13.908319	15.802225	Large
6316	16.255098	6.64516	Large
6317	14.904058	9.630048	Large
6318	18.619911	8.313579	Large
6319	16.207531	-3.7826633	Large
6320	15.522292	9.9556675	Large
6321	14.171873	1.2710401	Large
6322	14.168467	1.4522254	Large
6323	16.923595	4.3128586	Large
6324	15.568987	10.849909	Large
6325	16.020657	-4.4139395	Large
6326	-5.085089	-4.1585255	Large
6327	13.785227	10.094243	Large
6328	14.656964	14.801426	Large
6329	15.709506	12.354532	Large
6330	14.930444	-3.5919328	Large
6331	12.56096	3.0157692	Large
6332	15.104954	14.660942	Large
6333	17.437675	11.942666	Large
6334	10.829306	5.060109	Large
6335	13.836985	9.904001	Large
6336	10.863913	17.647919	Large
6337	14.244338	9.472003	Large
6338	15.725827	12.671141	Large
6339	16.397703	6.6633673	Large
6340	13.952105	5.4169254	Large
6341	14.863831	16.230902	Large
6342	16.283262	6.4943595	Large
6343	18.533438	6.006514	Large
6344	11.806705	17.556189	Large
6345	17.133345	11.346032	Large
6346	10.827865	6.3528485	Large
6347	18.186337	8.590424	Large
6348	15.356717	14.432035	Large
6349	13.127276	16.900343	Large
6350	17.31587	12.734543	Large
6351	11.009799	16.100393	Large
6352	10.618988	17.656837	Large
6353	14.679995	15.180937	Large
6354	17.66647	11.751082	Large
6355	14.360372	6.0234466	Large
6356	16.54902	13.3764515	Large
6357	16.9016	14.106388	Large
6358	18.741272	6.259315	Large
6359	10.913085	17.69044	Large
6360	10.09939	17.470285	Large
6361	11.517527	17.222246	Large
6362	16.46581	9.250412	Large
6363	13.461906	16.888784	Large
6364	13.811016	15.756752	Large
6365	12.781853	4.2464466	Large
6366	15.66293	2.1389515	Large
6367	15.237604	3.1314077	Large
6368	10.078889	5.77583	Large
6369	15.543041	13.671997	Large
6370	12.205943	2.2063577	Large
6371	16.397621	14.123621	Large
6372	12.914044	4.102493	Large
6373	15.244875	3.2621362	Large
6374	14.044202	12.284045	Large
6375	18.073181	9.585178	Large
6376	17.482813	11.101092	Large
6377	17.662361	12.1796	Large
6378	18.202229	1.777056	Large
6379	16.901804	9.741804	Large
6380	15.741919	-0.57364523	Large
6381	18.363161	4.2654934	Large
6382	14.131566	16.87538	Large
6383	18.535202	8.7857895	Large
6384	16.728155	12.847539	Large
6385	14.308924	15.573484	Large
6386	15.499699	13.389852	Large
6387	17.49976	5.6043935	Large
6388	13.778994	3.9527185	Large
6389	17.93076	7.8433	Large
6390	15.90061	1.6781594	Large
6391	13.203091	2.9408703	Large
6392	16.873009	7.5331025	Large
6393	15.144979	16.21155	Large
6394	15.549936	14.456076	Large
6395	16.262075	11.628367	Large
6396	16.684195	14.828399	Large
6397	15.650272	11.906917	Large
6398	16.569763	14.137464	Large
6399	18.005533	5.9878397	Large
6400	16.64867	14.214637	Large
6401	16.906382	4.3828506	Large
6402	17.468899	13.249596	Large
6403	17.376863	9.759408	Large
6404	15.288078	12.7166815	Large
6405	15.556812	12.024706	Large
6406	13.716826	9.49225	Large
6407	17.223162	9.699197	Large
6408	13.059388	1.3160081	Large
6409	18.535555	9.083569	Large
6410	17.67756	10.809526	Large
6411	18.313452	8.232738	Large
6412	15.592516	15.631231	Large
6413	18.559805	8.661597	Large
6414	16.434458	15.158365	Large
6415	17.98	3.1338694	Large
6416	15.662344	6.444118	Large
6417	11.908593	17.438995	Large
6418	18.515928	7.3904767	Large
6419	15.022086	16.179298	Large
6420	17.957651	9.786694	Large
6421	18.369333	7.552718	Large
6422	16.913963	14.455479	Large
6423	18.707424	8.70106	Large
6424	12.704381	1.4276878	Large
6425	17.925034	1.1618525	Large
6426	15.638842	-3.2194848	Large
6427	17.65848	12.981068	Large
6428	18.313875	5.177773	Large
6429	18.490192	5.7863636	Large
6430	15.727517	7.770767	Large
6431	16.279678	14.678272	Large
6432	17.526415	2.5702922	Large
6433	16.625212	5.590833	Large
6434	15.452129	-1.7503743	Large
6435	14.693197	-2.2262714	Large
6436	16.07872	9.868673	Large
6437	17.49756	6.3248863	Large
6438	13.851434	1.4816227	Large
6439	15.036861	3.1766508	Large
6440	13.79727	4.7470326	Large
6441	17.531042	11.950504	Large
6442	17.700275	12.070996	Large
6443	15.118638	2.9831924	Large
6444	8.722686	4.749261	Large
6445	16.113111	12.917138	Large
6446	14.911434	7.743577	Large
6447	18.765797	5.6214805	Large
6448	18.061619	4.52835	Large
6449	18.10632	4.2334666	Large
6450	13.835536	4.2761345	Large
6451	17.54967	7.561375	Large
6452	7.898973	2.9302769	Large
6453	15.364116	-3.1560504	Large
6454	15.168919	-3.5814314	Large
6455	16.147688	-3.295085	Large
6456	16.373898	1.4630463	Large
6457	15.001287	-1.298917	Large
6458	17.21886	0.25757736	Large
6459	13.940963	15.957804	Large
6460	14.670195	-3.0752268	Large
6461	17.403149	11.538556	Large
6462	14.457174	-2.5834687	Large
6463	14.663406	-0.91071826	Large
6464	17.896759	9.079785	Large
6465	18.299664	8.010926	Large
6466	15.122312	-3.2389596	Large
6467	13.436278	-0.57977563	Large
6468	15.761095	0.5418253	Large
6469	16.525866	-2.7635372	Large
6470	16.587692	-1.2718668	Large
6471	16.001793	0.4927987	Large
6472	15.7555685	-0.8725996	Large
6473	12.770174	-0.25365996	Large
6474	17.79632	11.948995	Large
6475	14.099453	3.1436858	Large
6476	12.880452	4.993607	Large
6477	11.111532	4.676886	Large
6478	12.408853	3.150889	Large
6479	17.313545	3.6354356	Large
6480	15.559976	5.4761877	Large
6481	17.134111	0.5327542	Large
6482	14.361754	16.915878	Large
6483	17.362444	12.886618	Large
6484	18.157482	5.055486	Large
6485	16.46326	10.560377	Large
6486	9.891917	6.1226044	Large
6487	15.162116	1.6809129	Large
6488	17.532381	11.855933	Large
6489	12.956823	3.0390792	Large
6490	14.686551	5.054006	Large
6491	17.32746	7.269209	Large
6492	15.06511	0.29095748	Large
6493	18.125443	1.3186097	Large
6494	11.397999	17.456673	Large
6495	17.596386	11.89818	Large
6496	15.829397	15.559621	Large
6497	11.391189	4.024243	Large
6498	16.445023	0.9034563	Large
6499	16.350855	-4.851507	Large
6500	12.655425	17.180246	Large
6501	11.806052	2.7950323	Large
6502	16.191076	-4.479259	Large
6503	16.396046	-5.3115788	Large
6504	14.361863	11.322076	Large
6505	11.957983	6.473579	Large
6506	13.990008	5.7817698	Large
6507	16.673058	2.5201738	Large
6508	14.022391	9.543792	Large
6509	15.258473	1.3485314	Large
6510	17.29154	3.611644	Large
6511	17.67517	3.1057892	Large
6512	17.685978	11.295687	Large
6513	17.73471	8.418742	Large
6514	17.18391	2.7115202	Large
6515	14.641143	8.500543	Large
6516	15.013589	1.7497748	Large
6517	16.539057	2.4164383	Large
6518	15.717122	5.055679	Large
6519	15.347297	5.0681124	Large
6520	4.778829	4.78835	Large
6521	14.98501	9.657027	Large
6522	13.015558	2.3863258	Large
6523	14.58631	5.567861	Large
6524	14.586021	7.669099	Large
6525	16.820189	10.994097	Large
6526	15.198015	9.05608	Large
6527	18.36844	7.7351723	Large
6528	14.850414	6.093872	Large
6529	17.85915	4.36838	Large
6530	14.087155	-0.2755652	Large
6531	17.479668	4.1490183	Large
6532	17.511904	13.177516	Large
6533	15.826656	0.55355495	Large
6534	15.719671	4.5090714	Large
6535	16.63333	3.7708013	Large
6536	15.661019	4.3461027	Large
6537	18.409191	7.310521	Large
6538	13.856522	2.5496602	Large
6539	13.24706	-1.0450972	Large
6540	13.448674	0.20558783	Large
6541	13.873317	-1.8445985	Large
6542	11.45422	4.6399703	Large
6543	11.176952	17.514673	Large
6544	15.653875	0.13057719	Large
6545	16.476196	4.3825693	Large
6546	15.966087	4.5380583	Large
6547	18.098703	10.1781435	Large
6548	16.799788	4.148181	Large
6549	14.174036	14.918411	Large
6550	17.006622	9.592123	Large
6551	14.635444	15.315514	Large
6552	17.482092	7.630293	Large
6553	18.176182	5.691943	Large
6554	15.969731	5.222955	Large
6555	17.419449	2.8599946	Large
6556	11.110354	17.4055	Large
6557	15.188678	4.3338885	Large
6558	16.125843	-2.6475413	Large
6559	18.266315	10.26734	Large
6560	17.631386	2.0788474	Large
6561	18.726957	7.328407	Large
6562	13.773174	17.197592	Large
6563	-5.3664794	-4.5466046	Large
6564	17.928133	12.442358	Large
6565	17.278124	2.3849893	Large
6566	15.979114	14.432869	Large
6567	17.821444	7.141256	Large
6568	13.967076	1.9602641	Large
6569	18.393976	5.049045	Large
6570	17.502277	12.186301	Large
6571	18.299469	7.9569163	Large
6572	17.786871	3.3515003	Large
6573	13.618722	1.8334374	Large
6574	9.540268	17.204802	Large
6575	17.79052	0.17427407	Large
6576	18.660091	8.0466175	Large
6577	13.762889	15.704258	Large
6578	11.637281	3.7266736	Large
6579	14.123522	-2.2099771	Large
6580	11.930263	2.4309144	Large
6581	11.526019	5.0349917	Large
6582	16.956463	12.783494	Large
6583	17.113855	6.231057	Large
6584	17.474493	-0.5078523	Large
6585	17.357317	4.375987	Large
6586	17.542517	5.2007546	Large
6587	16.228682	-4.8536716	Large
6588	15.610731	5.8087053	Large
6589	13.53258	2.9995737	Large
6590	15.0609045	-2.2184887	Large
6591	13.520661	-1.3205987	Large
6592	18.765839	8.052116	Large
6593	12.419356	1.1349984	Large
6594	18.382614	11.253079	Large
6595	13.894468	17.049406	Large
6596	11.342267	6.7362676	Large
6597	14.211672	15.661805	Large
6598	12.731325	5.1746826	Large
6599	15.603503	15.485563	Large
6600	15.885611	15.317938	Large
6601	12.478896	17.50318	Large
6602	13.05308	16.918478	Large
6603	17.90666	12.699091	Large
6604	11.829263	17.341105	Large
6605	8.290548	16.85071	Large
6606	16.112907	14.3664665	Large
6607	18.074923	1.0133891	Large
6608	18.646887	8.005029	Large
6609	17.371466	11.265873	Large
6610	18.799347	7.158516	Large
6611	13.907033	16.438145	Large
6612	18.652687	9.203881	Large
6613	12.191592	16.10733	Large
6614	10.505349	17.593304	Large
6615	11.511478	4.042475	Large
6616	12.626638	15.936079	Large
6617	10.5371275	16.742556	Large
6618	17.04339	13.131891	Large
6619	17.739555	0.009373512	Large
6620	11.712076	16.234884	Large
6621	9.3489895	17.240294	Large
6622	18.15994	4.2842298	Large
6623	15.812628	3.4295042	Large
6624	12.239495	1.4700081	Large
6625	10.908681	9.149501	Large
6626	12.135463	5.926628	Large
6627	16.706488	3.161323	Large
6628	13.177628	7.496972	Large
6629	11.27263	4.723135	Large
6630	15.936395	-3.9000347	Large
6631	15.557976	12.277433	Large
6632	16.040266	13.160861	Large
6633	13.6311	5.9113646	Large
6634	17.144117	12.848388	Large
6635	18.508259	5.0250797	Large
6636	17.471645	3.9644327	Large
6637	14.24935	16.53915	Large
6638	16.524506	10.181777	Large
6639	17.704273	5.760313	Large
6640	15.699362	4.8152485	Large
6641	16.190174	8.348877	Large
6642	14.229765	-0.36540958	Large
6643	14.387474	13.59647	Large
6644	14.507997	7.7409434	Large
6645	15.5447855	8.095534	Large
6646	17.003244	13.144215	Large
6647	17.005465	12.42019	Large
6648	16.730753	4.8705792	Large
6649	15.1601515	-0.67650783	Large
6650	13.091492	4.763631	Large
6651	16.3308	8.610277	Large
6652	13.051685	15.266791	Large
6653	13.66153	12.772603	Large
6654	12.565452	4.5474343	Large
6655	16.627447	11.124832	Large
6656	14.753742	-2.267998	Large
6657	15.98913	-2.191436	Large
6658	16.337076	14.285578	Large
6659	16.524471	5.215595	Large
6660	17.288113	5.2313533	Large
6661	15.622367	14.516551	Large
6662	17.719675	11.839347	Large
6663	17.763815	6.7474	Large
6664	10.298107	17.390932	Large
6665	12.205876	17.512428	Large
6666	18.606777	10.60531	Large
6667	17.224764	10.75694	Large
6668	18.83421	6.9620633	Large
6669	12.916669	-0.7517212	Large
6670	17.65099	6.3261857	Large
6671	16.06982	7.1503706	Large
6672	17.236176	13.486712	Large
6673	18.40815	3.596061	Large
6674	14.5748	16.766602	Large
6675	18.526598	10.271425	Large
6676	17.027874	-2.0031111	Large
6677	15.56405	-1.6117327	Large
6678	13.102333	1.6870881	Large
6679	16.386393	5.3433228	Large
6680	12.785452	1.1033425	Large
6681	18.385954	9.784693	Large
6682	12.229048	4.7986197	Large
6683	15.558724	-2.6799674	Large
6684	16.353476	-4.8694077	Large
6685	12.71024	2.8730237	Large
6686	12.3161545	17.507898	Large
6687	8.354567	16.77767	Large
6688	16.36312	-4.0961256	Large
6689	13.805923	-0.12390209	Large
6690	14.526336	-3.3229978	Large
6691	12.014904	2.0251198	Large
6692	17.862324	5.5322847	Large
6693	16.087334	4.536429	Large
6694	16.59658	13.580194	Large
6695	13.517394	10.054473	Large
6696	16.07277	10.44761	Large
6697	15.050759	16.143227	Large
6698	17.268494	12.452701	Large
6699	18.39863	8.584795	Large
6700	17.673258	4.4628425	Large
6701	13.006415	15.101906	Large
6702	14.608123	8.182266	Large
6703	16.49021	13.352032	Large
6704	18.25528	9.744394	Large
6705	18.394724	6.930178	Large
6706	14.768401	16.366365	Large
6707	17.603209	11.220608	Large
6708	18.184498	9.051138	Large
6709	14.623515	1.3699913	Large
6710	14.272474	8.792296	Large
6711	15.775334	7.6621003	Large
6712	17.872694	3.1928437	Large
6713	16.983871	13.994172	Large
6714	16.086016	12.987305	Large
6715	17.646534	12.522663	Large
6716	18.247671	9.103602	Large
6717	13.506439	-0.6478119	Large
6718	11.30045	5.8533616	Large
6719	13.842622	16.92886	Large
6720	16.970507	14.1019745	Large
6721	16.657953	1.6476043	Large
6722	9.363554	5.04298	Large
6723	17.564703	13.306643	Large
6724	17.505695	13.34353	Large
6725	16.125208	14.449591	Large
6726	16.70395	13.699361	Large
6727	17.398563	13.67485	Large
6728	17.854567	3.5415437	Large
6729	10.196972	2.9757466	Large
6730	13.238661	-0.82410115	Large
6731	16.336077	-3.5547853	Large
6732	13.594942	-1.6453975	Large
6733	15.658426	14.986287	Large
6734	12.8878565	2.7049017	Large
6735	17.815184	11.62576	Large
6736	16.15057	-4.2001553	Large
6737	12.707815	1.2202542	Large
6738	15.913817	-0.0065040914	Large
6739	10.169135	17.25998	Large
6740	14.587353	0.59879655	Large
6741	16.426176	-5.4505754	Large
6742	18.290495	6.516211	Large
6743	14.412703	-2.2806895	Large
6744	18.785574	8.509455	Large
6745	11.853669	3.9062374	Large
6746	15.394837	15.577481	Large
6747	17.36434	13.230645	Large
6748	18.212736	11.111008	Large
6749	18.27208	11.684684	Large
6750	9.965791	17.501467	Large
6751	18.247524	3.2733517	Large
6752	16.648495	1.5755697	Large
6753	15.42987	9.150087	Large
6754	15.335805	14.359327	Large
6755	16.572449	1.3246487	Large
6756	12.736854	0.35289183	Large
6757	18.507597	6.1984816	Large
6758	16.993382	-0.992262	Large
6759	14.31861	0.07961093	Large
6760	9.95906	17.157085	Large
6761	14.523591	-2.8120592	Large
6762	18.689707	7.774958	Large
6763	16.660599	4.428769	Large
6764	18.412388	8.986649	Large
6765	14.07661	-1.7174193	Large
6766	16.043139	13.7780905	Large
6767	14.588058	15.403542	Large
6768	16.108152	0.37888494	Large
6769	16.050636	-4.908932	Large
6770	14.20084	16.89011	Large
6771	14.317437	16.549107	Large
6772	14.443251	16.230625	Large
6773	15.761379	12.8604765	Large
6774	16.547285	1.1572651	Large
6775	10.27993	17.636063	Large
6776	13.249909	4.5729675	Large
6777	15.002109	-2.7384336	Large
6778	15.269427	-3.7497933	Large
6779	15.851431	15.019076	Large
6780	16.00591	-3.1775143	Large
6781	16.835337	-0.40837002	Large
6782	15.475581	8.961319	Large
6783	15.791803	13.162857	Large
6784	14.733742	12.684291	Large
6785	16.005083	-4.2085896	Large
6786	11.235886	16.743078	Large
6787	12.48806	4.7788177	Large
6788	16.485718	10.510892	Large
6789	13.841829	3.7537982	Large
6790	8.496173	16.805462	Large
6791	15.9134865	14.921607	Large
6792	13.2059965	17.434069	Large
6793	16.186543	15.22551	Large
6794	11.945485	17.63121	Large
6795	8.315121	16.624096	Large
6796	16.168348	13.99143	Large
6797	7.7818003	15.88206	Large
6798	16.351858	13.055566	Large
6799	8.214375	16.567932	Large
6800	14.479534	15.5988455	Large
6801	17.289091	10.334479	Large
6802	7.929061	16.167616	Large
6803	8.04405	15.7959795	Large
6804	12.761912	0.7043276	Large
6805	14.492764	15.83474	Large
6806	17.564045	11.878284	Large
6807	11.803908	2.6289065	Large
6808	13.256719	-0.54814976	Large
6809	12.098937	2.5077474	Large
6810	11.718682	2.8571084	Large
6811	15.162098	-3.2271512	Large
6812	15.324149	9.225335	Large
6813	13.85962	15.226888	Large
6814	16.039541	-3.5488045	Large
6815	14.354858	-0.9394741	Large
6816	13.249757	16.856651	Large
6817	13.476703	14.491859	Large
6818	12.87622	12.058444	Large
6819	18.658333	8.729175	Large
6820	16.36577	3.5968876	Large
6821	16.623766	5.902274	Large
6822	12.022661	17.18992	Large
6823	14.89067	7.4649487	Large
6824	18.080648	12.039852	Large
6825	17.50773	7.5318575	Large
6826	16.007963	15.369479	Large
6827	9.028307	4.5088077	Large
6828	17.362638	7.81748	Large
6829	15.393696	9.570661	Large
6830	13.39386	16.921236	Large
6831	15.894809	0.14452499	Large
6832	15.943517	1.1796192	Large
6833	15.56174	11.040988	Large
6834	14.313651	6.414682	Large
6835	13.575089	17.300554	Large
6836	16.844185	14.147974	Large
6837	15.040145	1.66406	Large
6838	13.556666	-0.816986	Large
6839	11.958304	1.877106	Large
6840	15.867316	-4.844101	Large
6841	14.237654	16.810356	Large
6842	13.098243	6.6125865	Large
6843	15.982711	-4.703781	Large
6844	15.105056	15.544497	Large
6845	15.082783	15.458102	Large
6846	11.853228	4.891653	Large
6847	10.538673	17.670855	Large
6848	12.956499	15.902809	Large
6849	15.833765	-4.8422575	Large
6850	15.610346	-3.9455857	Large
6851	13.907514	15.687836	Large
6852	15.050111	2.137625	Large
6853	14.213587	3.7337482	Large
6854	17.431845	10.848232	Large
6855	15.811563	1.8796251	Large
6856	17.195251	6.279503	Large
6857	15.507861	4.9950347	Large
6858	15.389999	14.951716	Large
6859	16.442867	5.567433	Large
6860	15.113696	-3.642141	Large
6861	18.44877	10.033389	Large
6862	12.599203	17.407593	Large
6863	13.046381	16.490088	Large
6864	18.14892	6.0368624	Large
6865	9.291277	17.378534	Large
6866	15.021237	15.675919	Large
6867	17.487577	11.185427	Large
6868	14.039962	11.85979	Large
6869	8.293553	4.5251784	Large
6870	15.190943	13.447264	Large
6871	14.440639	4.5385065	Large
6872	17.618002	4.643907	Large
6873	16.71257	14.575397	Large
6874	15.568657	13.175966	Large
6875	13.299534	17.233948	Large
6876	18.163155	5.9581814	Large
6877	17.421968	9.64602	Large
6878	16.234087	14.42169	Large
6879	18.54349	5.5711026	Large
6880	15.411259	15.795284	Large
6881	18.009974	12.597773	Large
6882	18.283295	8.672042	Large
6883	16.981262	12.680479	Large
6884	18.442183	9.887421	Large
6885	18.702896	8.27471	Large
6886	16.205507	12.402143	Large
6887	14.446756	15.749511	Large
6888	18.837976	7.2322264	Large
6889	13.361947	17.213135	Large
6890	16.638117	11.932455	Large
6891	15.522329	13.613069	Large
6892	18.153	8.806509	Large
6893	16.312862	12.958072	Large
6894	17.04647	6.486354	Large
6895	13.941637	9.299321	Large
6896	14.797323	5.8071237	Large
6897	11.624275	3.6994715	Large
6898	10.601884	5.551361	Large
6899	15.921296	7.7019806	Large
6900	11.432529	16.688856	Large
6901	13.910313	-2.0289226	Large
6902	12.432755	4.844643	Large
6903	15.70712	4.831047	Large
6904	13.8115015	4.8868346	Large
6905	15.03416	10.738348	Large
6906	9.625959	17.400766	Large
6907	17.387674	8.257851	Large
6908	9.228846	5.2796326	Large
6909	14.543708	16.141277	Large
6910	9.818442	16.780474	Large
6911	16.61379	10.612056	Large
6912	13.795464	5.6067696	Large
6913	17.705095	12.224778	Large
6914	14.847252	10.83206	Large
6915	14.272176	13.870576	Large
6916	11.564335	16.545607	Large
6917	14.744577	-1.1378766	Large
6918	18.236187	8.318875	Large
6919	17.835478	11.722497	Large
6920	17.401863	3.3219733	Large
6921	17.05315	6.784821	Large
6922	15.846808	1.6003413	Large
6923	18.4383	6.9379125	Large
6924	14.406934	3.1257007	Large
6925	16.000015	14.354961	Large
6926	14.7487545	4.5860434	Large
6927	17.926167	7.1571684	Large
6928	15.917102	11.6649475	Large
6929	16.187489	10.292795	Large
6930	13.663278	-0.82576716	Large
6931	14.353548	-2.6589146	Large
6932	8.563957	4.6439595	Large
6933	16.711784	7.041589	Large
6934	15.033266	6.276482	Large
6935	16.73571	14.288577	Large
6936	17.908241	7.126342	Large
6937	18.326033	10.379642	Large
6938	16.66097	7.2511005	Large
6939	17.37754	8.41636	Large
6940	15.368403	15.619042	Large
6941	14.357834	16.498383	Large
6942	9.203442	3.581244	Large
6943	14.49089	16.731146	Large
6944	13.569814	17.29505	Large
6945	12.934815	5.433017	Large
6946	17.018917	0.74104357	Large
6947	18.58408	5.298062	Large
6948	15.3701315	15.300848	Large
6949	15.706295	14.066972	Large
6950	18.434443	9.642941	Large
6951	16.316069	3.2443814	Large
6952	16.720171	12.713263	Large
6953	15.038701	14.822771	Large
6954	18.680323	6.0788016	Large
6955	10.327751	17.00147	Large
6956	12.995775	16.939363	Large
6957	17.184807	11.728307	Large
6958	17.178291	6.4776626	Large
6959	16.216507	13.548264	Large
6960	14.801	-1.5437955	Large
6961	15.158516	4.0118327	Large
6962	7.8244805	3.4657922	Large
6963	11.131081	4.133219	Large
6964	15.553767	12.612687	Large
6965	15.181284	-3.675938	Large
6966	16.995768	9.720495	Large
6967	16.548965	8.366539	Large
6968	17.317722	10.794528	Large
6969	18.038532	6.6899695	Large
6970	16.96925	12.291173	Large
6971	16.998867	11.791721	Large
6972	16.133417	-3.7944913	Large
6973	17.045488	5.4239626	Large
6974	11.280953	17.522514	Large
6975	12.386315	4.911974	Large
6976	13.955173	15.692152	Large
6977	15.514041	12.540472	Large
6978	18.537027	4.0448675	Large
6979	17.816607	3.5081074	Large
6980	15.759864	13.717395	Large
6981	13.776331	1.1409605	Large
6982	13.98972	16.942049	Large
6983	15.86101	-0.024443926	Large
6984	16.086037	13.96233	Large
6985	11.295222	17.185057	Large
6986	15.150059	-3.536621	Large
6987	16.003952	9.384531	Large
6988	10.813393	6.367526	Large
6989	8.899735	0.96736085	Large
6990	13.117143	7.5363736	Large
6991	14.261988	11.124906	Large
6992	15.931505	5.5424657	Large
6993	18.28354	10.065177	Large
6994	17.872747	7.1993723	Large
6995	15.255156	9.901303	Large
6996	16.32827	0.3179934	Large
6997	17.701302	0.12622201	Large
6998	17.619299	9.590025	Large
6999	17.933966	2.617791	Large
7000	18.232975	8.810164	Large
7001	16.42814	10.245876	Large
7002	9.023021	5.396086	Large
7003	17.149595	12.787705	Large
7004	18.271624	3.3368623	Large
7005	18.62464	8.031014	Large
7006	18.330833	3.8210976	Large
7007	16.803064	13.323257	Large
7008	17.62501	10.736555	Large
7009	18.402563	8.213925	Large
7010	18.414852	9.547952	Large
7011	16.752495	-2.437785	Large
7012	17.062218	5.1336226	Large
7013	17.51469	11.862925	Large
7014	18.124466	11.297972	Large
7015	17.721773	12.771401	Large
7016	17.373343	10.697068	Large
7017	18.429487	5.0737667	Large
7018	18.885004	6.1733594	Large
7019	15.915704	15.516638	Large
7020	15.594308	14.681783	Large
7021	18.118364	8.178641	Large
7022	15.699517	9.170035	Large
7023	17.003838	2.5699706	Large
7024	17.945984	4.8878527	Large
7025	17.404696	5.6921487	Large
7026	17.281988	6.558732	Large
7027	18.685259	8.884467	Large
7028	16.302538	6.622781	Large
7029	17.73567	11.958304	Large
7030	17.124043	-0.19415595	Large
7031	17.707602	6.5221663	Large
7032	15.079709	12.199776	Large
7033	18.731466	7.345826	Large
7034	17.687275	10.3123255	Large
7035	11.506016	16.539618	Large
7036	8.54397	2.7334702	Large
7037	11.671767	3.610288	Large
7038	8.513314	4.6276608	Large
7039	15.300286	12.313431	Large
7040	12.643336	4.860152	Large
7041	15.127498	14.618824	Large
7042	16.470272	11.025944	Large
7043	12.856685	16.004114	Large
7044	15.404177	13.323643	Large
7045	14.261732	15.605341	Large
7046	17.58833	6.5122457	Large
7047	14.625245	-1.788443	Large
7048	15.755113	-1.048182	Large
7049	16.134872	-3.4314754	Large
7050	10.888146	9.173482	Large
7051	10.155492	9.999018	Large
7052	12.155534	8.284766	Large
7053	10.526584	9.481481	Large
7054	11.364615	8.705726	Large
7055	12.146935	8.263623	Large
7056	12.046064	2.5924654	Large
7057	12.517463	0.85304326	Large
7058	13.483515	7.4613495	Large
7059	10.760374	9.177492	Large
7060	15.342727	-3.6529841	Large
7061	12.005963	8.327126	Large
7062	17.85448	12.584107	Large
7063	11.639728	8.568037	Large
7064	14.87857	-3.5165768	Large
7065	10.396144	9.622483	Large
7066	14.573481	6.1447506	Large
7067	10.819013	9.26058	Large
7068	12.432244	1.0257809	Large
7069	10.833087	9.207561	Large
7070	15.907267	8.06561	Large
7071	11.139877	8.96512	Large
7072	15.48993	2.2928405	Large
7073	10.104898	5.3597345	Large
7074	12.786709	7.796653	Large
7075	10.509646	9.515644	Large
7076	13.634341	7.312574	Large
